date,open,high,low,close,volume,outstanding_share,turnover
2010-08-04,83.6,84.38,81.61,84.02,3518739.0,67000000.0,0.05251849253731343
2010-08-05,83.54,85.0,82.89,83.42,2846902.0,67000000.0,0.042491074626865674
2010-08-06,83.32,85.39,83.26,85.16,2950543.0,67000000.0,0.0440379552238806
2010-08-09,85.21,88.36,84.66,87.86,4711175.0,67000000.0,0.0703160447761194
2010-08-10,87.86,88.42,83.62,83.72,4336771.0,67000000.0,0.06472792537313433
2010-08-11,83.26,85.37,83.26,84.3,2343774.0,67000000.0,0.034981701492537313
2010-08-12,83.4,84.3,82.15,82.15,2645633.0,67000000.0,0.039487059701492536
2010-08-13,82.31,83.2,81.43,83.18,2668948.0,67000000.0,0.039835044776119405
2010-08-16,81.99,84.38,81.43,83.92,4289635.0,67000000.0,0.06402440298507463
2010-08-17,83.64,84.26,81.43,82.47,6376601.0,67000000.0,0.09517314925373134
2010-08-18,82.37,82.37,79.16,79.78,6548966.0,67000000.0,0.09774576119402985
2010-08-19,79.58,80.6,79.24,79.62,3746360.0,67000000.0,0.05591582089552239
2010-08-20,79.64,80.99,78.19,78.31,4155081.0,67000000.0,0.06201613432835821
2010-08-23,78.17,79.56,76.56,79.56,4489354.0,67000000.0,0.06700528358208956
2010-08-24,78.98,79.82,77.75,79.16,3170345.0,67000000.0,0.04731858208955224
2010-08-25,78.47,78.67,75.36,75.96,3217097.0,67000000.0,0.048016373134328355
2010-08-26,75.76,76.74,74.82,75.2,2603734.0,67000000.0,0.038861701492537315
2010-08-27,75.56,76.36,74.35,76.28,2343137.0,67000000.0,0.034972194029850745
2010-08-30,76.68,79.34,75.92,78.81,4122914.0,67000000.0,0.06153602985074627
2010-08-31,78.37,78.55,76.77,77.15,3138080.0,67000000.0,0.046837014925373135
2010-09-01,76.77,78.13,74.37,74.76,3494177.0,67000000.0,0.05215189552238806
2010-09-02,75.1,75.66,73.95,74.8,3596127.0,67000000.0,0.053673537313432836
2010-09-03,74.8,77.73,73.83,76.16,4714155.0,67000000.0,0.0703605223880597
2010-09-06,76.16,76.36,73.39,73.73,4428008.0,67000000.0,0.06608967164179104
2010-09-07,73.65,74.25,72.34,73.97,2945140.0,67000000.0,0.04395731343283582
2010-09-08,73.99,74.09,72.95,73.77,2147339.0,67000000.0,0.032049835820895524
2010-09-09,73.95,76.34,73.95,74.86,4143833.0,67000000.0,0.06184825373134328
2010-09-10,74.86,77.37,74.27,77.17,5095512.0,67000000.0,0.07605241791044776
2010-09-13,77.11,78.94,76.36,76.5,4239068.0,67000000.0,0.06326967164179105
2010-09-14,76.4,77.07,73.95,74.45,3627899.0,67000000.0,0.05414774626865672
2010-09-15,74.55,74.94,71.7,71.92,3581814.0,67000000.0,0.053459910447761196
2010-09-16,71.74,72.1,68.32,69.13,3483666.0,67000000.0,0.05199501492537313
2010-09-17,72.3,76.04,72.24,72.65,5283708.0,67000000.0,0.07886131343283583
2010-09-20,71.34,71.34,68.32,69.41,3174755.0,67000000.0,0.047384402985074625
2010-09-21,69.41,69.73,66.34,67.48,2834877.0,67000000.0,0.04231159701492537
2010-09-27,67.5,68.28,65.71,67.84,2447008.0,67000000.0,0.036522507462686565
2010-09-28,67.92,69.27,66.56,68.75,2386246.0,67000000.0,0.035615611940298504
2010-09-29,68.35,70.29,67.12,67.68,1967554.0,67000000.0,0.0293664776119403
2010-09-30,67.42,69.63,67.02,69.23,1846519.0,67000000.0,0.027559985074626866
2010-10-08,69.67,70.72,68.95,70.35,2042138.0,67000000.0,0.030479671641791044
2010-10-11,70.37,70.37,67.5,68.93,2850403.0,67000000.0,0.042543328358208954
2010-10-12,68.35,70.9,68.1,69.31,2375508.0,67000000.0,0.03545534328358209
2010-10-13,69.17,75.12,68.28,74.63,5573983.0,67000000.0,0.08319377611940298
2010-10-14,74.63,77.65,73.35,74.55,5311745.0,67000000.0,0.07927977611940298
2010-10-15,73.37,73.91,71.24,72.95,3488643.0,67000000.0,0.05206929850746269
